year,month,day,subCategory,state,sales,profit,date
2012,7,9,Binders,Maryland,84.09,42.045,
2014,12,1,Phones,Florida,71.976,8.997,
2014,2,18,Phones,Illinois,124.792,10.9193,
2014,9,13,Binders,Rhode Island,45.78,22.89,
2012,4,19,Binders,Texas,310.392,-512.1468,
2013,3,23,Accessories,Nevada,58.58,19.3314,
2012,9,18,Storage,Maryland,41.96,7.9724,
2011,11,27,Furnishings,New York,199.9,39.98,
2012,5,1,Phones,California,88.752,11.094,
2013,5,3,Binders,New York,45.576,15.9516,
2014,7,9,Furnishings,Delaware,83.92,5.8744,
2013,11,19,Binders,California,61.12,22.156,
2013,11,12,Accessories,New York,59.97,14.9925,
2012,9,25,Binders,New Hampshire,68.62,32.2514,
2014,11,14,Accessories,California,82.95,29.0325,
2012,1,2,Phones,Ohio,62.982,-14.6958,
2012,3,29,Appliances,Washington,73.28,21.2512,
2013,10,5,Phones,Florida,52.68,19.755,
2012,4,18,Chairs,Texas,56.686,-20.245,
2011,11,5,Accessories,Pennsylvania,58.416,16.7946,
2014,11,22,Tables,Washington,70.98,20.5842,
2011,9,12,Binders,Ohio,63.924,-46.8776,
2013,11,20,Furnishings,Washington,31.96,1.598,
2014,8,29,Binders,Washington,99.68,32.396,
2014,9,12,Envelopes,California,22.18,10.8682,
2012,7,2,Paper,New York,19.44,9.3312,
2011,12,26,Fasteners,Colorado,27.552,9.2988,
2011,5,4,Furnishings,Connecticut,27.46,9.8856,
2011,11,23,Appliances,Texas,34.176,-87.1488,
2014,7,4,Storage,California,87.92,0.8792,
2014,8,27,Furnishings,Illinois,64.96,-43.848,
2013,3,9,Envelopes,Texas,146.352,49.3938,
2012,11,13,Furnishings,Colorado,102.36,-3.8385,
2013,9,2,Paper,New York,49.12,23.0864,
2013,8,1,Phones,Michigan,118.99,33.3172,
2013,10,4,Furnishings,Texas,38.08,-29.512,
2011,5,20,Appliances,New Hampshire,33.28,9.3184,
2012,9,26,Storage,California,64.17,18.6093,
2014,5,8,Appliances,Michigan,87.444,18.4604,
2014,12,9,Storage,California,42.76,11.1176,
2011,8,29,Paper,California,109.92,53.8608,
2014,5,20,Chairs,Tennessee,314.352,-35.3646,
2014,7,1,Binders,Nevada,75.792,25.5798,
2012,4,11,Accessories,New York,85.14,34.9074,
2013,6,21,Appliances,California,21.78,5.6628,
2012,12,14,Binders,California,55.264,20.724,
2011,10,6,Storage,Pennsylvania,83.92,-13.637,
2013,5,3,Art,Texas,86.352,5.397,
2013,11,27,Paper,Alabama,70.98,34.7802,
2011,1,27,Furnishings,Virginia,62.82,30.7818,
2011,7,2,Phones,New Jersey,73.98,19.9746,
2014,8,24,Paper,Florida,49.568,15.49,
2012,11,22,Paper,California,42.8,19.26,
2014,9,19,Envelopes,Texas,114.848,35.89,
2014,11,17,Accessories,Ohio,139.96,-1.7495,
2011,8,6,Accessories,South Carolina,62.91,22.6476,
2011,12,29,Appliances,Ohio,48.36,6.045,
2013,5,9,Storage,Ohio,25.12,1.57,
2013,10,29,Paper,California,50.96,25.48,
2013,10,14,Art,New York,34.7,12.492,
2013,2,2,Furnishings,Texas,73.784,-77.4732,
2013,8,22,Binders,Washington,33.44,11.704,
2014,9,23,Storage,New Hampshire,67.4,17.524,
2013,1,8,Binders,Wisconsin,106.05,49.8435,
2011,11,10,Furnishings,California,53.2,14.896,
2014,9,22,Appliances,Georgia,80.48,24.144,
2012,5,8,Binders,Minnesota,43.98,21.99,
2012,10,9,Appliances,Michigan,29.403,5.2272,
2013,2,23,Envelopes,Pennsylvania,57.576,21.591,
2014,10,27,Binders,Pennsylvania,81.438,-65.1504,
2013,4,6,Phones,Pennsylvania,118.782,-27.7158,
2014,8,16,Labels,Minnesota,50.4,23.184,
2013,7,1,Art,Georgia,35.97,9.7119,
2012,5,29,Furnishings,Ohio,41.568,-4.1568,
2013,11,8,Binders,California,57.584,20.1544,
2014,11,19,Phones,New York,74.95,36.7255,
2011,11,16,Envelopes,Indiana,78.35,36.8245,
2014,4,1,Binders,Georgia,34.54,17.27,
2012,11,13,Paper,Indiana,96.08,46.1184,
2014,4,24,Furnishings,California,24.14,7.9662,
2012,5,23,Furnishings,Michigan,75.33,19.5858,
2012,8,25,Appliances,California,105.96,29.6688,
2013,3,15,Binders,California,41.904,14.1426,
2012,4,22,Phones,California,88.776,7.7679,
2014,6,27,Binders,New York,102.368,37.1084,
2013,9,5,Paper,Arkansas,239.5,114.96,
2012,9,26,Paper,Oregon,141.76,47.844,
2012,9,26,Binders,Arizona,77.031,-59.0571,
2013,10,16,Paper,Utah,60.12,28.8576,
2014,11,4,Storage,Minnesota,52.4,14.148,
2011,1,20,Binders,Arizona,32.34,-23.716,
2014,4,21,Storage,Pennsylvania,51.336,5.7753,
2012,6,18,Furnishings,Arizona,75.36,20.724,
2013,3,11,Storage,Arizona,104.696,6.5435,
2013,6,18,Accessories,New York,30,3.3,
2012,11,26,Binders,Massachusetts,61.04,30.52,
2014,12,23,Phones,New Mexico,67.04,6.704,
2011,5,22,Phones,Alabama,135.98,33.995,
2012,11,28,Storage,Illinois,82.368,-19.5624,
2011,12,8,Accessories,Oregon,103.92,-18.186,
2012,11,1,Chairs,New York,205.164,13.6776,
2011,11,18,Paper,Colorado,35.808,12.5328,
2012,12,10,Appliances,Illinois,53.088,-108.8304,
2014,10,24,Paper,Rhode Island,43.44,21.2856,
2012,12,22,Storage,Pennsylvania,33.568,1.6784,
2013,2,9,Accessories,California,89.97,39.5868,
2014,10,2,Accessories,California,104.75,21.9975,
2014,12,11,Phones,Mississippi,38.97,0.7794,
2012,11,12,Phones,Florida,100.792,10.0792,
2013,4,5,Paper,Virginia,27.81,13.0707,
2011,11,16,Storage,Indiana,169.45,42.3625,
2012,9,28,Binders,California,81.792,26.5824,
2014,5,30,Furnishings,Texas,65.424,-52.3392,
2012,2,22,Art,Michigan,79.36,20.6336,
2012,8,7,Binders,Missouri,28.4,13.064,
2014,9,24,Accessories,Colorado,47.984,0.5998,
2013,5,21,Binders,Colorado,40.635,-32.508,
2013,10,11,Bookcases,Colorado,90.882,-190.8522,
2012,6,19,Storage,Texas,228.92,14.3075,
2013,10,22,Binders,Connecticut,23.2,10.44,
2011,12,8,Storage,Texas,60.416,6.0416,
2012,11,28,Envelopes,New York,62.24,29.2528,
2012,4,5,Appliances,Pennsylvania,98.112,18.396,
2014,4,26,Art,Tennessee,67.92,6.792,
2014,12,5,Paper,Ohio,74.352,23.235,
2013,9,11,Storage,New York,59.48,8.922,
2011,9,7,Binders,Oklahoma,42.81,20.1207,
2012,3,30,Phones,Illinois,180.96,13.572,
2012,9,20,Binders,Nevada,45.584,16.5242,
2014,1,1,Binders,California,38.376,13.4316,
2014,6,4,Machines,New York,78.66,36.1836,
2011,12,8,Furnishings,California,79.44,28.5984,
2014,9,15,Art,New Jersey,70.95,18.447,
2014,4,25,Storage,Illinois,72.784,-18.196,
2014,11,13,Accessories,Arizona,62.352,-10.9116,
2014,9,25,Storage,Georgia,40.29,10.0725,
2014,4,21,Furnishings,Pennsylvania,42.408,9.5418,
2012,1,5,Binders,California,56.16,17.55,
2013,4,24,Envelopes,California,71.97,35.985,
2012,3,19,Paper,California,40.14,19.6686,
2014,3,26,Art,California,16.02,4.4856,
2013,9,27,Paper,California,29.9,13.455,
2014,12,4,Supplies,Colorado,47.32,5.915,
2011,12,1,Furnishings,Massachusetts,45.84,15.5856,
2014,10,14,Phones,California,31.984,-7.996,
2013,3,27,Paper,Idaho,17.64,8.6436,
2011,11,4,Furnishings,California,35.34,13.4292,
2014,9,17,Furnishings,Pennsylvania,22.512,2.2512,
2014,6,2,Paper,Ohio,27.744,10.0572,
2013,10,21,Phones,Michigan,125.7,35.196,
2012,6,4,Accessories,California,119.98,35.994,
2013,5,9,Accessories,Ohio,58.112,7.264,
2014,10,22,Accessories,Oregon,28.4,6.745,
2014,5,14,Labels,California,58.48,27.4856,
2011,11,10,Furnishings,California,39.88,11.1664,
2014,4,2,Paper,New York,42.93,19.3185,
2013,11,22,Furnishings,Ohio,77.952,15.5904,
2011,4,5,Art,Michigan,26.7,7.476,
2014,3,18,Accessories,New York,57.06,18.2592,
2012,7,11,Paper,Washington,29.97,13.4865,
2014,9,5,Phones,California,43.176,15.1116,
2012,11,7,Storage,Texas,84.784,-16.9568,
2011,6,1,Appliances,Michigan,65.52,12.376,
2014,10,20,Furnishings,Massachusetts,56.56,14.7056,
2014,6,17,Phones,Kentucky,65.99,17.1574,
2013,7,5,Storage,California,27.92,0.5584,
2014,11,8,Appliances,Delaware,100.94,33.3102,
2014,5,24,Storage,Texas,48.816,-11.5938,
2014,7,22,Binders,California,50.352,17.6232,
2013,12,4,Storage,California,48.72,7.308,
2013,8,20,Binders,New York,25.32,9.1785,
2012,12,21,Appliances,Colorado,60.984,4.5738,
2014,4,1,Appliances,Texas,33.62,-90.774,
2013,8,12,Binders,Oklahoma,77.56,35.6776,
2012,2,29,Binders,Georgia,58.72,27.0112,
2011,4,19,Furnishings,California,76.14,26.649,
2014,3,13,Binders,Arkansas,40.41,18.5886,
2013,3,21,Furnishings,Mississippi,86.45,38.038,
2012,8,15,Furnishings,California,104.23,28.1421,
2011,3,24,Furnishings,California,40.48,14.5728,
2011,5,17,Binders,Wisconsin,91.68,45.84,
2011,10,3,Storage,North Carolina,61.568,4.6176,
2014,11,22,Storage,California,56.56,15.2712,
2012,7,23,Appliances,New York,68.94,20.682,
2012,7,9,Art,Maryland,79.36,32.5376,
2014,8,4,Accessories,Illinois,39.816,7.4655,
2013,11,20,Storage,Texas,100.704,-16.3644,
2012,10,26,Phones,Arizona,68.72,-14.603,
2012,5,31,Furnishings,Illinois,51.56,-61.872,
2012,10,31,Fasteners,California,17.45,8.027,
2011,11,17,Art,Delaware,57.75,26.565,
2011,3,26,Accessories,California,66.3,8.619,
2013,3,7,Phones,Pennsylvania,68.238,-12.5103,
2011,9,19,Tables,Arizona,73.915,-45.8273,
2011,9,29,Storage,California,62.18,16.7886,
2014,8,14,Storage,California,31.44,8.4888,
2014,12,12,Accessories,New York,39.98,13.5932,
2011,5,9,Accessories,California,67.8,4.068,
2012,4,28,Appliances,Michigan,186.732,41.496,
2012,12,21,Furnishings,Illinois,51.756,-33.6414,
2012,11,23,Paper,Delaware,38.88,18.6624,
2011,3,26,Phones,California,28.784,2.8784,
2014,3,4,Appliances,Kentucky,72.8,19.656,
2014,11,20,Phones,California,31.968,2.3976,
2013,5,10,Art,Pennsylvania,79.36,9.92,
2012,5,28,Paper,New York,45.36,21.7728,
2012,1,4,Binders,Minnesota,32.34,15.5232,
2013,12,26,Paper,Arkansas,106.32,49.9704,
2011,6,8,Binders,New York,68.48,25.68,
2014,7,9,Binders,Washington,86.376,30.2316,
2012,9,1,Chairs,Massachusetts,60.74,15.185,
2012,8,15,Storage,California,70.26,18.9702,
2014,12,3,Phones,California,39.992,-7.9984,
2011,8,1,Appliances,North Carolina,62.92,10.2245,
2014,5,13,Binders,Texas,34.24,-53.072,
2014,3,14,Paper,Illinois,15.552,5.6376,
2011,3,22,Binders,North Carolina,51.465,-39.4565,
2012,12,6,Furnishings,New York,113.92,42.1504,
2012,12,18,Envelopes,Tennessee,55.936,18.8784,
2012,11,17,Furnishings,California,36.6,15.372,
2012,9,21,Storage,South Carolina,85.96,24.0688,
2013,6,14,Binders,New York,33.568,11.7488,
2014,4,21,Binders,Michigan,146.86,70.4928,
2011,12,31,Art,Missouri,29.68,11.5752,
2011,10,2,Phones,Arizona,230.376,20.1579,
2012,12,20,Paper,New York,55.48,26.6304,
2011,9,8,Appliances,California,56.65,24.3595,
2014,9,4,Binders,California,82.56,28.896,
2014,1,16,Accessories,Texas,47.984,14.3952,
2013,6,21,Binders,California,17.712,6.4206,
2014,7,16,Accessories,New York,41.9,8.799,
2014,3,29,Furnishings,California,21.56,6.8992,
2014,5,3,Accessories,California,159.56,59.0372,
2013,8,27,Paper,Florida,31.008,11.2404,
2012,7,11,Furnishings,Pennsylvania,25.344,3.4848,
2011,11,11,Art,Texas,67.56,6.756,
2013,11,4,Paper,California,116.28,56.9772,
2013,7,19,Phones,Arizona,55.992,3.4995,
2011,7,26,Chairs,Georgia,67.88,18.3276,
2011,12,23,Paper,Florida,45.528,15.9348,
2011,8,15,Binders,California,46.44,15.093,
2012,4,13,Furnishings,California,37.68,15.8256,
2013,10,2,Furnishings,Indiana,41.85,10.881,
2012,2,9,Labels,Texas,40.096,13.5324,
2011,6,6,Binders,New York,149.544,50.4711,
2012,5,1,Supplies,California,35.06,10.518,
2014,8,13,Storage,Washington,46.74,11.685,
2012,11,30,Phones,Pennsylvania,94.92,15.82,
2013,7,16,Supplies,Utah,44.4,12.432,
2014,9,8,Paper,Illinois,73.008,26.4654,
2011,12,26,Appliances,Pennsylvania,34.656,5.6316,
2014,3,6,Envelopes,Mississippi,42.68,19.6328,
2014,4,10,Paper,Pennsylvania,65.584,23.7742,
2013,10,11,Furnishings,Texas,14,-6.3,
2011,7,25,Storage,California,53.72,15.0416,
2013,12,24,Paper,Washington,47.9,22.992,
2012,10,8,Furnishings,Texas,72.78,-70.9605,
2014,10,6,Binders,California,39.92,13.473,
2013,11,13,Appliances,Indiana,37.68,10.5504,
2013,8,10,Paper,North Carolina,30.816,9.63,
2013,9,13,Storage,Virginia,67.9,0.679,
2014,7,12,Phones,California,71.952,5.3964,
2012,10,31,Supplies,California,29.7,8.019,
2011,6,9,Furnishings,Nevada,37.4,14.212,
2014,3,14,Art,Illinois,19.456,2.1888,
2013,9,21,Chairs,North Carolina,98.392,-11.0691,
2011,9,22,Furnishings,New York,97.44,35.0784,
2012,11,13,Paper,Indiana,63.77,28.6965,
2012,12,5,Chairs,New York,164.646,12.8058,
2012,5,28,Art,New York,47.82,14.346,
2014,3,18,Accessories,New York,71.6,13.604,
2013,10,23,Furnishings,Virginia,39.92,11.1776,
2012,9,5,Supplies,Texas,69.12,-14.688,
2013,11,21,Accessories,California,27.88,3.9032,
2013,7,15,Phones,California,110.376,12.4173,
2014,10,16,Art,California,87.92,26.376,
2013,6,7,Paper,Arkansas,59.94,28.1718,
2012,12,20,Appliances,Virginia,36.27,10.881,
2012,11,10,Accessories,California,79.9,35.156,
2014,6,23,Envelopes,Florida,37.608,12.6927,
2014,5,8,Accessories,California,79.99,28.7964,
2011,11,25,Art,Oregon,51.016,8.2901,
2012,7,9,Binders,Massachusetts,122.94,59.0112,
2013,9,6,Furnishings,Pennsylvania,58.248,11.6496,
2014,3,7,Paper,New York,26.38,12.1348,
2014,10,8,Storage,Michigan,85.52,22.2352,
2012,1,9,Paper,Kentucky,106.32,49.9704,
2014,6,27,Storage,California,83.76,1.6752,
2014,9,8,Storage,Oregon,37.68,2.355,
2014,8,14,Supplies,California,31.92,9.2568,
2012,5,8,Chairs,New York,127.764,21.294,
2014,3,29,Paper,California,20.04,9.6192,
2013,10,2,Art,Florida,30.976,5.0336,
2014,10,13,Accessories,Texas,39.984,-1.4994,
2012,1,5,Appliances,California,87.36,23.5872,
2011,8,23,Paper,New York,25.92,12.4416,
2011,12,20,Appliances,Tennessee,43.512,3.8073,
2011,11,7,Binders,California,123.144,46.179,
2014,3,8,Labels,New York,91.59,42.1314,
2014,11,5,Storage,Texas,52.752,-12.5286,
2013,3,11,Accessories,Pennsylvania,39.992,7.4985,
2011,9,8,Fasteners,Virginia,45,21.6,
2014,1,7,Binders,Alabama,33.74,15.5204,
2011,9,3,Labels,New York,14.4,7.056,
2011,4,7,Phones,Georgia,200.97,50.2425,
2013,10,14,Paper,New York,37.94,18.2112,
2013,10,14,Furnishings,New York,82.26,33.7266,
2012,11,22,Art,Massachusetts,17.12,4.9648,
2014,10,2,Paper,Washington,91.84,45.0016,
2013,6,13,Paper,New York,92.94,41.823,
2014,6,17,Appliances,Kentucky,180.66,50.5848,
2014,1,3,Binders,North Carolina,28.854,-21.1596,
2014,9,5,Paper,Illinois,17.76,5.55,
2011,8,5,Appliances,Connecticut,79.47,22.2516,
2012,4,2,Phones,Arizona,87.8,32.925,
2014,6,9,Supplies,Texas,23.76,2.079,
2011,6,28,Paper,Pennsylvania,41.472,14.5152,
2014,8,13,Art,Maryland,17.52,5.256,
2014,11,5,Phones,Tennessee,143.928,-32.3838,
2014,9,23,Accessories,Arkansas,34.95,15.378,
2014,12,15,Binders,California,64.96,22.736,
2012,9,17,Binders,Washington,25.032,7.8225,
2012,11,27,Accessories,California,107.97,22.6737,
2011,8,8,Furnishings,Michigan,53.88,22.6296,
2012,10,23,Paper,Texas,36.288,12.7008,
2014,2,17,Storage,Illinois,50.352,-8.1822,
2011,11,19,Phones,Louisiana,149.95,41.986,
2013,9,25,Paper,California,41.7,20.85,
2013,11,7,Storage,California,84.84,22.9068,
2011,10,6,Binders,Nebraska,15.36,7.68,
2014,1,24,Phones,Washington,86.352,8.6352,
2014,6,16,Phones,California,119.96,7.4975,
2014,9,23,Phones,Wisconsin,86.97,25.2213,
2013,1,22,Appliances,North Carolina,64.864,6.4864,
2013,5,31,Labels,Virginia,62.1,29.808,
2013,7,18,Storage,Washington,69.52,17.38,
2014,9,10,Paper,California,47.52,22.8096,
2011,12,29,Furnishings,Illinois,38.976,-50.6688,
2014,9,10,Accessories,Pennsylvania,95.88,28.764,
2011,7,5,Storage,Texas,281.424,-35.178,
2012,11,8,Appliances,Virginia,44.43,18.6606,
2013,11,4,Accessories,Pennsylvania,72,14.4,
2012,3,20,Paper,Wisconsin,51.84,24.8832,
2014,8,30,Storage,Illinois,27.44,2.401,
2014,5,12,Storage,Texas,74.416,-14.8832,
2012,10,20,Paper,New York,24.56,11.5432,
2014,4,15,Art,Ohio,89.856,21.3408,
2011,1,17,Binders,Pennsylvania,18.588,-13.6312,
2012,11,29,Accessories,Texas,21.48,-0.2685,
2013,11,5,Furnishings,California,38.29,16.4647,
2013,9,18,Phones,Washington,105.584,7.9188,
2011,10,7,Storage,Texas,107.44,10.744,
2011,9,21,Labels,Pennsylvania,20.808,7.0227,
2014,5,23,Art,California,49.56,18.8328,
2013,1,16,Accessories,California,90.57,11.7741,
2014,10,14,Storage,Pennsylvania,59.712,5.9712,
2012,11,8,Binders,New York,52.272,17.6418,
2014,9,9,Furnishings,Texas,21.184,-11.6512,
2011,12,20,Paper,Tennessee,25.92,9.072,
2014,11,20,Art,Texas,31.776,8.7384,
2011,10,9,Paper,North Carolina,88.768,31.0688,
2013,12,11,Paper,New York,62.82,29.5254,
2014,1,31,Tables,Illinois,69.375,-47.175,
2012,11,15,Furnishings,Virginia,39.96,14.3856,
2012,10,4,Storage,California,26.96,7.0096,
2014,6,4,Paper,New York,45.36,22.2264,
2014,6,16,Bookcases,North Carolina,77.728,-3.8864,
2014,9,12,Paper,Washington,19.44,9.3312,
2014,3,15,Phones,Illinois,49.616,4.9616,
2013,8,14,Supplies,Texas,185.376,-34.758,
2014,9,16,Phones,Massachusetts,39.99,11.5971,
2014,8,29,Appliances,Wisconsin,91.6,26.564,
2014,9,16,Storage,Connecticut,38.62,10.8136,
2013,12,13,Furnishings,New York,60.35,19.9155,
2014,11,7,Storage,New Jersey,46.26,12.0276,
2014,8,19,Furnishings,New York,88.02,27.2862,
2011,12,24,Furnishings,Ohio,30.36,8.7285,
2012,3,26,Paper,Florida,74.352,23.235,
2013,7,23,Storage,Michigan,965.85,135.219,
2013,7,5,Envelopes,California,43.96,20.6612,
2014,12,3,Storage,Colorado,114.288,12.8574,
2012,5,12,Paper,Texas,127.904,41.5688,
2011,9,26,Accessories,Illinois,153.824,38.456,
2014,4,1,Furnishings,New York,29.78,8.0406,
2014,12,3,Binders,California,69.456,22.5732,
2014,5,28,Paper,Tennessee,25.92,9.072,
2012,6,19,Envelopes,California,186.69,87.7443,
2013,10,21,Furnishings,Virginia,61.1,18.33,
2011,11,5,Accessories,Pennsylvania,51.56,-6.445,
2014,11,18,Accessories,Georgia,79.99,28.7964,
2011,8,25,Fasteners,Ohio,40.096,14.5348,
2013,9,19,Chairs,Ohio,99.372,-7.098,
2012,11,20,Phones,California,72.744,-15.4581,
2012,6,12,Phones,Florida,55.984,4.1988,
2012,9,19,Bookcases,Virginia,61.96,4.3372,
2013,12,7,Binders,Washington,47.208,15.3426,
2011,11,15,Supplies,California,20.46,5.3196,
2012,12,12,Furnishings,California,166.5,21.645,
2012,3,19,Supplies,California,33.36,8.6736,
2012,8,31,Accessories,California,36.51,15.6993,
2012,9,24,Phones,Arizona,35.12,13.17,
2011,9,9,Art,Ohio,30.816,2.6964,
2014,11,15,Binders,Texas,21.99,-32.985,
2014,9,26,Storage,Montana,39.9,10.374,
2013,6,7,Accessories,Arkansas,26.85,5.1015,
2012,6,9,Accessories,Florida,72.6,-8.1675,
2013,8,14,Appliances,Texas,58.924,-153.2024,
2011,4,5,Binders,Michigan,40.2,18.09,
2013,12,2,Paper,Minnesota,23.92,11.7208,
2012,9,25,Accessories,New Jersey,63.96,19.8276,
2011,9,26,Paper,California,19.44,9.3312,
2014,7,30,Appliances,North Carolina,34.848,6.534,
2011,9,27,Paper,California,81.98,40.1702,
2014,11,20,Binders,Ohio,59.913,-45.9333,
2014,10,31,Binders,Washington,88.752,27.735,
2014,7,18,Paper,California,32.4,15.552,
2011,3,21,Furnishings,Tennessee,32.952,6.5904,
2012,12,11,Furnishings,Colorado,52.416,15.0696,
2012,4,14,Appliances,Oregon,35.208,2.6406,
2014,12,11,Binders,Nebraska,34.5,15.525,
2011,10,24,Fasteners,South Carolina,11.85,3.792,
2014,10,31,Labels,California,43.86,20.6142,
2014,5,7,Labels,New York,59.2,29.6,
2014,4,25,Accessories,Rhode Island,69.98,4.8986,
2014,6,16,Appliances,Tennessee,76.608,6.7032,
2012,4,26,Furnishings,Tennessee,97.04,1.213,
2013,7,26,Furnishings,California,69.3,22.869,
2013,7,18,Paper,New Jersey,55.48,26.6304,
2012,4,6,Art,Texas,42.048,5.256,
2011,1,19,Appliances,Oregon,64.864,6.4864,
2013,7,18,Labels,Washington,87.71,41.2237,
2014,8,18,Phones,California,71.976,8.997,
2012,3,20,Storage,Oregon,29.304,2.5641,
2013,9,3,Envelopes,Washington,65.94,30.9918,
2013,12,19,Paper,California,38.88,18.6624,
2014,6,12,Art,Arizona,15.872,1.984,
2013,7,2,Binders,South Carolina,58.34,28.0032,
2013,11,12,Binders,New York,55.008,17.19,
2011,3,15,Binders,Florida,43.188,-31.6712,
2011,11,24,Labels,Michigan,196.62,96.3438,
2011,2,23,Paper,California,19.44,9.3312,
2014,6,9,Binders,Arizona,72.588,-48.392,
2012,3,5,Envelopes,New York,29.34,14.67,
2014,9,20,Bookcases,Oregon,72.588,-128.2388,
2012,9,15,Paper,Florida,15.552,5.4432,
2014,12,3,Art,Virginia,34.65,10.395,
2011,9,17,Storage,Washington,57.93,16.2204,
2012,3,29,Accessories,California,53.25,20.7675,
2013,9,2,Accessories,New York,72.48,30.4416,
2012,12,10,Art,California,56.3,15.764,
2013,9,26,Appliances,Ohio,286.256,17.891,
2011,12,6,Paper,Tennessee,42.208,13.7176,
2014,11,26,Appliances,Texas,67.84,-179.776,
2011,2,3,Phones,Florida,180.96,13.572,
2011,11,18,Binders,Pennsylvania,50.997,-40.7976,
2013,9,6,Appliances,Texas,62.79,-166.3935,
2011,11,12,Accessories,Texas,79.512,20.8719,
2014,12,3,Phones,Colorado,57.36,-14.34,
2014,10,6,Furnishings,California,72.9,26.973,
2014,9,30,Paper,New York,51.55,24.2285,
2014,5,30,Binders,Indiana,43.41,19.9686,
2012,1,2,Accessories,Ohio,89.584,4.4792,
2014,11,14,Accessories,New York,163.96,70.5028,
2011,7,5,Paper,Mississippi,19.44,9.3312,
2011,9,9,Labels,Michigan,103.6,51.8,
2014,1,15,Storage,Colorado,168.624,14.7546,
2012,11,13,Phones,Indiana,50.97,13.2522,
2013,9,13,Furnishings,New York,40.48,14.5728,
2014,10,15,Binders,Maryland,37.66,18.4534,
2014,1,29,Furnishings,California,37.74,12.8316,
2011,7,5,Furnishings,Florida,19.52,5.368,
2013,10,21,Chairs,Texas,56.686,-14.5764,
2012,10,25,Phones,Delaware,158.99,41.3374,
2012,11,24,Paper,California,146.73,68.9631,
2012,5,1,Furnishings,Florida,63.552,14.2992,
2014,2,21,Storage,Arizona,51.168,-6.396,
2012,4,16,Chairs,New York,127.764,2.8392,
2012,10,12,Storage,Washington,81.96,0,
2013,12,18,Paper,Texas,51.84,18.144,
2014,1,31,Furnishings,Iowa,34.58,14.5236,
2013,5,19,Storage,California,104.28,26.07,
2014,1,16,Appliances,Pennsylvania,34.384,3.8682,
2013,11,27,Paper,Connecticut,13.36,6.4128,
2013,7,25,Art,Louisiana,73.2,21.228,
2012,11,21,Furnishings,North Carolina,18.176,4.7712,
2014,9,2,Furnishings,New York,114.9,39.066,
2013,12,13,Paper,Georgia,49.12,23.0864,
2012,12,30,Storage,California,74.94,14.2386,
2012,12,12,Supplies,California,25.76,0.5152,
2014,11,12,Supplies,South Dakota,25.5,6.63,
2013,12,14,Accessories,Oklahoma,63.88,24.9132,
2014,10,10,Tables,Illinois,66.645,-42.6528,
2012,10,2,Paper,New Jersey,94.85,45.528,
2012,7,26,Art,California,99.2,25.792,
2013,6,7,Paper,California,99.9,46.953,
2012,2,28,Chairs,Tennessee,161.568,-28.2744,
2014,6,19,Paper,California,38.88,19.0512,
2013,6,27,Fasteners,California,17.9,8.95,
